,Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold
1033,1065,Toyota Corolla Altis 1.8 VL AT,2017,1450000,7000.0,South,North Carolina,Indian Trail,Petrol,Dealer,Automatic,Second Owner,14.53 kmpl,1794 CC,138.1 bhp,173Nm@ 4000rpm,5,Y
1034,1066,Mercedes-Benz GLA Class 200 CDI SPORT,2017,2700000,23000.0,Central,Iowa,Bettendorf,Diesel,Dealer,Automatic,First Owner,17.9 kmpl,2143 CC,136 bhp,300Nm@ 1600-3000rpm,5,Y
1035,1067,Toyota Innova Crysta 2.8 GX AT 8S BSIV,2019,1925000,43000.0,Central,Iowa,Ankeny,Diesel,Dealer,Automatic,First Owner,11.36 kmpl,2755 CC,171.5 bhp,360Nm@ 1200-3400rpm,8,Y
1036,1068,Kia Seltos HTX Plus AT D,2020,1900000,5000.0,Central,Iowa,Ankeny,Diesel,Dealer,Automatic,First Owner,17.8 kmpl,1493 CC,113.4 bhp,250nm@ 1500-2750rpm,5,Y
1037,1069,Maruti Ciaz RS ZDi Plus SHVS,2017,844999,70000.0,Central,Iowa,Ames,Diesel,Dealer,Manual,First Owner,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Y
1038,1070,Skoda Rapid 1.5 TDI AT Style Plus,2016,650000,99000.0,Central,Iowa,Ames,Diesel,Dealer,Automatic,First Owner,21.66 kmpl,1498 CC,103.52 bhp,250Nm@ 1500-2500rpm,5,Y
1039,1071,Maruti Swift ZXI 2018,2018,750000,15000.0,Central,Iowa,Bettendorf,Petrol,Dealer,Manual,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Y
1040,1072,BMW 6 Series GT 630d Luxury Line,2018,6000000,28156.0,Central,Iowa,Ankeny,Diesel,Dealer,Automatic,First Owner,17.09 kmpl,2993 CC,261.4 bhp,620Nm@ 2000-2500rpm,4,Y
1041,1073,Honda Jazz 1.2 SV i VTEC,2015,610000,30000.0,West,Oregon,Albany,Petrol,Dealer,Manual,First Owner,18.7 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5,Y
1042,1074,Toyota Fortuner 2.8 2WD AT BSIV,2018,2940000,100000.0,Central,Texas,Pharr,Diesel,Dealer,Automatic,First Owner,12.9 kmpl,2755 CC,174.5 bhp,450Nm@ 1600-2400rpm,7,Y
1043,1075,Hyundai Creta 1.6 CRDi SX,2017,1150000,63309.0,Central,Texas,Pharr,Diesel,Dealer,Manual,First Owner,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5,Y
1044,1076,Toyota Innova Crysta 2.8 ZX AT BSIV,2016,1825000,94000.0,Central,Texas,Pharr,Diesel,Dealer,Automatic,First Owner,11.36 kmpl,2755 CC,171.5 bhp,360Nm@ 1200-3400rpm,7,Y
1045,1077,Hyundai Elite i20 Asta Option CVT BSIV,2018,890000,29000.0,Central,Texas,Pflugerville,Petrol,Dealer,Automatic,First Owner,17.4 kmpl,1197 CC,81.86 bhp,117nm@ 4000rpm,5,Y
1046,1078,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2625000,9000.0,Central,Texas,Pflugerville,Diesel,Dealer,Automatic,First Owner,13.6 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5,Y
1047,1079,Lexus ES 300h,2019,5150000,20000.0,Central,Texas,Pharr,Petrol,Dealer,Automatic,First Owner,22.37 kmpl,2487 CC,214.56 bhp,202Nm@ 3600-5200rpm,5,Y
1048,1080,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000.0,Central,Texas,Pflugerville,Diesel,Dealer,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5,Y
1049,1081,Tata Safari Storme EX,2015,503000,110000.0,Central,Texas,Pflugerville,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Y
1050,1082,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000.0,Central,Texas,Pharr,Diesel,Individual,Automatic,First Owner,18.0 kmpl,1969 CC,190 bhp,400Nm,5,Y
1051,1083,Toyota Camry 2.5 Hybrid,2016,2000000,68089.0,West,New Mexico,Santa Fe,Petrol,Trustmark Dealer,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm,5,Y
1052,1084,Maruti Wagon R LXI,2013,225000,58343.0,South,Florida,Seminole,Petrol,Trustmark Dealer,Manual,First Owner,21.79 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5,Y
1053,1085,Maruti Baleno Alpha 1.3,2018,740000,38817.0,East,New York,Albany,Diesel,Dealer,Manual,First Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Y
1054,1086,Honda Jazz VX,2016,550000,56494.0,East,New York,Albany,Petrol,Trustmark Dealer,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5,Y
1055,1087,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328.0,South,Florida,Seminole,Diesel,Trustmark Dealer,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,7,Y
1056,1088,Maruti Swift AMT VVT VXI,2019,650000,5621.0,South,Florida,Seminole,Petrol,Trustmark Dealer,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Y
1057,1089,Toyota Etios VX,2017,625000,25538.0,West,New Mexico,Santa Fe,Petrol,Trustmark Dealer,Manual,First Owner,16.78 kmpl,1496 CC,88.73 bhp,132Nm@ 3000rpm,5,Y
1058,1090,Maruti Swift AMT ZXI,2018,600000,69779.0,South,Florida,Seminole,Petrol,Dealer,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Y
1059,1091,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290.0,South,Florida,Seminole,Diesel,Dealer,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5,Y
1060,1092,BMW X4 M Sport X xDrive20d,2019,5400000,7500.0,South,Florida,Seminole,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5,Y
1061,1093,BMW X4 M Sport X xDrive20d,2019,5500000,8500.0,South,Florida,Seminole,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5,Y
1062,1094,Honda Amaze V CVT Petrol BSIV,2019,779000,7032.0,West,New Mexico,Santa Fe,Petrol,Trustmark Dealer,Automatic,First Owner,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm,5,Y
1063,1095,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000.0,South,North Carolina,Gastonia,Petrol,Dealer,Automatic,First Owner,14.3 kmpl,1598 CC,103.5 bhp,153Nm@ 3800rpm,5,Y
1064,1096,Volvo V40 D3 R-Design,2018,2475000,2000.0,South,North Carolina,Garner,Diesel,Dealer,Automatic,First Owner,16.8 kmpl,1984 CC,150 bhp,350Nm@ 1500-2750rpm,5,Y
1065,1097,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2625000,9000.0,South,North Carolina,Garner,Diesel,Dealer,Automatic,First Owner,13.6 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5,Y
1066,1098,Lexus ES 300h,2019,5150000,20000.0,South,North Carolina,Goldsboro,Petrol,Dealer,Automatic,First Owner,22.37 kmpl,2487 CC,214.56 bhp,202Nm@ 3600-5200rpm,5,Y
1067,1099,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000.0,South,North Carolina,Gastonia,Diesel,Dealer,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5,Y
1068,1100,Tata Safari Storme EX,2015,503000,110000.0,South,North Carolina,Greensboro,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Y
1069,1101,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000.0,South,North Carolina,Greensboro,Diesel,Individual,Automatic,First Owner,18.0 kmpl,1969 CC,190 bhp,400Nm,5,Y
1070,1102,Toyota Camry 2.5 Hybrid,2016,2000000,68089.0,South,North Carolina,Greensboro,Petrol,Trustmark Dealer,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm,5,Y
1071,1103,Maruti Wagon R LXI,2013,225000,58343.0,South,North Carolina,Gastonia,Petrol,Trustmark Dealer,Manual,First Owner,21.79 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5,Y
1072,1104,Maruti Baleno Alpha 1.3,2018,740000,38817.0,South,North Carolina,Gastonia,Diesel,Dealer,Manual,First Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Y
1073,1105,Honda Jazz VX,2016,550000,56494.0,South,North Carolina,Greenville,Petrol,Trustmark Dealer,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5,Y
1074,1106,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328.0,South,North Carolina,Greenville,Diesel,Trustmark Dealer,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,7,Y
1075,1107,Maruti Swift AMT VVT VXI,2019,650000,5621.0,South,North Carolina,Greensboro,Petrol,Trustmark Dealer,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Y
1076,1108,Toyota Etios VX,2017,625000,25538.0,South,North Carolina,Greenville,Petrol,Trustmark Dealer,Manual,First Owner,16.78 kmpl,1496 CC,88.73 bhp,132Nm@ 3000rpm,5,Y
1077,1109,Maruti Swift AMT ZXI,2018,600000,69779.0,South,North Carolina,Greensboro,Petrol,Dealer,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Y
1078,1110,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290.0,South,North Carolina,Goldsboro,Diesel,Dealer,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5,Y
1079,1111,BMW X4 M Sport X xDrive20d,2019,5400000,7500.0,South,North Carolina,Greensboro,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5,Y
1080,1112,BMW X4 M Sport X xDrive20d,2019,5500000,8500.0,South,North Carolina,Goldsboro,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5,Y
1081,1113,Honda Amaze V CVT Petrol BSIV,2019,779000,7032.0,South,North Carolina,Goldsboro,Petrol,Trustmark Dealer,Automatic,First Owner,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm,5,Y
1082,1114,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000.0,South,North Carolina,Goldsboro,Petrol,Dealer,Automatic,First Owner,14.3 kmpl,1598 CC,103.5 bhp,153Nm@ 3800rpm,5,Y
1083,1115,Volvo V40 D3 R-Design,2018,2475000,2000.0,South,North Carolina,Goldsboro,Diesel,Dealer,Automatic,First Owner,16.8 kmpl,1984 CC,150 bhp,350Nm@ 1500-2750rpm,5,Y
1084,1116,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2625000,9000.0,South,North Carolina,Goldsboro,Diesel,Dealer,Automatic,First Owner,13.6 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5,Y
1085,1117,Lexus ES 300h,2019,5150000,20000.0,East,New York,Elmira,Petrol,Dealer,Automatic,First Owner,22.37 kmpl,2487 CC,214.56 bhp,202Nm@ 3600-5200rpm,5,Y
1086,1118,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000.0,East,Maryland,Dundalk,Diesel,Dealer,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5,Y
1087,1119,Tata Safari Storme EX,2015,503000,110000.0,East,Maryland,Dundalk,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Y
1088,1120,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000.0,East,New York,Elmira,Diesel,Individual,Automatic,First Owner,18.0 kmpl,1969 CC,190 bhp,400Nm,5,Y
1089,1121,Toyota Camry 2.5 Hybrid,2016,2000000,68089.0,East,Maryland,Dundalk,Petrol,Trustmark Dealer,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm,5,Y
1090,1122,Maruti Wagon R LXI,2013,225000,58343.0,East,New York,East Meadow,Petrol,Trustmark Dealer,Manual,First Owner,21.79 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5,Y
1091,1123,Maruti Baleno Alpha 1.3,2018,740000,38817.0,East,New York,East Meadow,Diesel,Dealer,Manual,First Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Y
1092,1124,Honda Jazz VX,2016,550000,56494.0,East,New York,Elmira,Petrol,Trustmark Dealer,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5,Y
1093,1125,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328.0,East,New York,Elmira,Diesel,Trustmark Dealer,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,7,Y
1094,1126,Maruti Swift AMT VVT VXI,2019,650000,5621.0,East,New York,Elmira,Petrol,Trustmark Dealer,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Y
1095,1127,Toyota Etios VX,2017,625000,25538.0,West,Montana,Kalispell,Petrol,Trustmark Dealer,Manual,First Owner,16.78 kmpl,1496 CC,88.73 bhp,132Nm@ 3000rpm,5,Y
1096,1128,Maruti Swift AMT ZXI,2018,600000,69779.0,West,Montana,Kalispell,Petrol,Dealer,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Y
1097,1129,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290.0,East,Maryland,Dundalk,Diesel,Dealer,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5,Y
1098,1130,BMW X4 M Sport X xDrive20d,2019,5400000,7500.0,East,Maryland,Dundalk,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5,Y
1099,1131,BMW X4 M Sport X xDrive20d,2019,5500000,8500.0,West,Montana,Kalispell,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5,Y
1100,1132,Honda Amaze V CVT Petrol BSIV,2019,779000,7032.0,West,Montana,Kalispell,Petrol,Trustmark Dealer,Automatic,First Owner,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm,5,Y
1101,1133,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000.0,West,Montana,Kalispell,Petrol,Dealer,Automatic,First Owner,14.3 kmpl,1598 CC,103.5 bhp,153Nm@ 3800rpm,5,Y
1102,1134,Volvo V40 D3 R-Design,2018,2475000,2000.0,East,Maryland,Dundalk,Diesel,Dealer,Automatic,First Owner,16.8 kmpl,1984 CC,150 bhp,350Nm@ 1500-2750rpm,5,Y
1103,1135,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2625000,9000.0,East,New York,Elmira,Diesel,Dealer,Automatic,First Owner,13.6 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5,Y
1104,1136,Lexus ES 300h,2019,5150000,20000.0,East,New York,Elmira,Petrol,Dealer,Automatic,First Owner,22.37 kmpl,2487 CC,214.56 bhp,202Nm@ 3600-5200rpm,5,Y
1105,1137,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000.0,East,Maryland,Dundalk,Diesel,Dealer,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5,Y
1106,1138,Tata Safari Storme EX,2015,503000,110000.0,East,Maryland,Dundalk,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Y
1107,1139,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000.0,South,Arkansas,Little Rock,Diesel,Individual,Automatic,First Owner,18.0 kmpl,1969 CC,190 bhp,400Nm,5,Y
1108,1140,Toyota Camry 2.5 Hybrid,2016,2000000,68089.0,South,Arkansas,North Little Rock,Petrol,Trustmark Dealer,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm,5,Y
1109,1141,Maruti Wagon R LXI,2013,225000,58343.0,South,Arkansas,Little Rock,Petrol,Trustmark Dealer,Manual,First Owner,21.79 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5,Y
1110,1142,Maruti Baleno Alpha 1.3,2018,740000,38817.0,South,Arkansas,Pine Bluff,Diesel,Dealer,Manual,First Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Y
1111,1143,Honda Jazz VX,2016,550000,56494.0,South,Arkansas,North Little Rock,Petrol,Trustmark Dealer,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5,Y
1112,1144,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328.0,South,Arkansas,Paragould,Diesel,Trustmark Dealer,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,7,Y
1113,1145,Maruti Swift AMT VVT VXI,2019,650000,5621.0,South,Arkansas,Paragould,Petrol,Trustmark Dealer,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Y
1114,1146,Toyota Etios VX,2017,625000,25538.0,South,Arkansas,Pine Bluff,Petrol,Trustmark Dealer,Manual,First Owner,16.78 kmpl,1496 CC,88.73 bhp,132Nm@ 3000rpm,5,Y
1115,1147,Maruti Swift AMT ZXI,2018,600000,69779.0,South,Arkansas,Paragould,Petrol,Dealer,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Y
1116,1148,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290.0,South,Arkansas,Paragould,Diesel,Dealer,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5,Y
1117,1149,BMW X4 M Sport X xDrive20d,2019,5400000,7500.0,South,Arkansas,North Little Rock,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5,Y
1118,1150,BMW X4 M Sport X xDrive20d,2019,5500000,8500.0,South,Arkansas,North Little Rock,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5,Y
1119,1151,Honda Amaze V CVT Petrol BSIV,2019,779000,7032.0,South,Arkansas,North Little Rock,Petrol,Trustmark Dealer,Automatic,First Owner,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm,5,Y
1120,1152,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000.0,South,Arkansas,Paragould,Petrol,Dealer,Automatic,First Owner,14.3 kmpl,1598 CC,103.5 bhp,153Nm@ 3800rpm,5,Y
1121,1153,Volvo V40 D3 R-Design,2018,2475000,2000.0,South,Arkansas,Paragould,Diesel,Dealer,Automatic,First Owner,16.8 kmpl,1984 CC,150 bhp,350Nm@ 1500-2750rpm,5,Y
1122,1154,Tata Indigo CS eLX BS IV,2017,385000,155000.0,South,Arkansas,North Little Rock,Diesel,Individual,Manual,First Owner,25.0 kmpl,1396 CC,69.01 bhp,140Nm@ 1800-3000rpm,5,Y
1123,1155,Maruti Celerio ZXI AT,2016,400000,35000.0,South,Arkansas,North Little Rock,Petrol,Individual,Automatic,First Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Y
1124,1156,Hyundai Grand i10 1.2 CRDi Sportz Option,2018,550000,50000.0,South,Arkansas,Pine Bluff,Diesel,Individual,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5,Y
1125,1157,Chevrolet Tavera Neo LS B3 - 7(C) seats BSIII,2010,270000,185000.0,West,Arizona,Prescott Valley,Diesel,Individual,Manual,First Owner,14.8 kmpl,2499 CC,80 bhp,"19@ 1,800(kgm@ rpm)",7,Y
1126,1158,Tata Indigo CS LS (TDI) BS III,2013,200000,175000.0,East,Maine,Saco,Diesel,Individual,Manual,Second Owner,19.09 kmpl,1396 CC,69 bhp,135Nm@ 2500rpm,5,Y
1127,1159,Renault KWID RXT Optional,2016,310000,11500.0,East,Vermont,Rutland,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5,Y
1128,1160,Hyundai Xcent 1.2 CRDi S,2019,700000,3000.0,East,Maine,Sanford,Diesel,Individual,Manual,First Owner,25.4 kmpl,1186 CC,73.97 bhp,190.25nm@ 1750-2250rpm,5,Y
1129,1161,Chevrolet Sail LT ABS,2015,480000,80000.0,West,Arizona,Scottsdale,Diesel,Individual,Manual,Second Owner,22.1 kmpl,1248 CC,74 bhp,190Nm@ 1750rpm,5,Y
1130,1162,Maruti Alto LXI,2005,90000,40000.0,East,New Jersey,Willingboro,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Y
1131,1163,Maruti Alto LXI,2005,80000,40000.0,East,Maine,Brunswick,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Y
1132,1164,Maruti Ritz VDi,2015,350000,90000.0,East,Connecticut,Colchester,Diesel,Individual,Manual,First Owner,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5,Y
1133,1165,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2017,600000,100000.0,Central,Oklahoma,Norman,Diesel,Individual,Manual,First Owner,23.65 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Y
1134,1166,Mahindra Scorpio M2DI,2011,350000,120000.0,Central,Oklahoma,Norman,Diesel,Individual,Manual,Third Owner,13.5 kmpl,2179 CC,115 bhp,277.5Nm@ 1700-2200rpm,5,Y
1135,1167,Maruti Vitara Brezza VDi Option,2018,770000,50000.0,Central,Oklahoma,Norman,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Y
1136,1168,Mahindra Verito 1.5 D6 BSIV,2012,350000,25000.0,Central,Oklahoma,Norman,Diesel,Individual,Manual,First Owner,21.03 kmpl,1461 CC,65 bhp,160Nm@ 2000rpm,5,Y
1137,1169,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2011,600000,50000.0,Central,Oklahoma,Moore,Diesel,Individual,Manual,Third Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8,Y
1138,1170,Mahindra TUV 300 T8,2016,750000,71000.0,Central,Oklahoma,Muskogee,Diesel,Individual,Manual,First Owner,18.49 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7,Y
1139,1171,Maruti Wagon R VXI BS IV,2016,340000,40000.0,Central,Oklahoma,Muskogee,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Y
1140,1172,Hyundai Elite i20 Petrol Sportz,2018,650000,31800.0,Central,Oklahoma,Oklahoma City,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.86 bhp,114.73nm@ 4000rpm,5,Y
1141,1173,Hyundai i10 Sportz,2014,300000,65000.0,Central,Oklahoma,Oklahoma City,Petrol,Individual,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5,Y
1142,1174,Maruti Alto 800 LXI,2014,204999,15000.0,Central,Oklahoma,Oklahoma City,Petrol,Individual,Manual,Second Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Y
1143,1175,Mahindra Verito 1.5 D4 BSIII,2012,254999,70000.0,Central,Oklahoma,Norman,Diesel,Individual,Manual,Second Owner,20.8 kmpl,1461 CC,65 bhp,160Nm@ 2000rpm,5,Y
1144,1176,Ford Figo Aspire 1.2 Ti-VCT Titanium,2017,650000,5000.0,Central,Oklahoma,Norman,Petrol,Individual,Manual,First Owner,18.16 kmpl,1196 CC,86.8 bhp,112Nm@ 4000rpm,5,Y
1145,1177,Hyundai EON Magna Plus,2017,280000,50000.0,Central,Oklahoma,Norman,Petrol,Individual,Manual,Second Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,Y
1146,1178,Tata Indica V2 DLS,2011,100000,80000.0,Central,Oklahoma,Norman,Diesel,Individual,Manual,First Owner,17.2 kmpl,1396 CC,53.5 bhp,"8.5@ 2,500(kgm@ rpm)",5,Y
1147,1179,Chevrolet Tavera Neo 3 9 Str BSIII,2014,575000,70000.0,Central,Oklahoma,Oklahoma City,Diesel,Individual,Manual,Second Owner,13.58 kmpl,2499 CC,72.4 bhp,171Nm@ 1800rpm,9,Y
1148,1180,Maruti Vitara Brezza VDi,2017,780000,40000.0,Central,Oklahoma,Oklahoma City,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Y
1149,1181,Mahindra Bolero 2011-2019 ZLX,2013,467000,157000.0,Central,Oklahoma,Owasso,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,Y
1150,1182,Mahindra Scorpio S10 7 Seater,2015,1050000,90000.0,Central,Oklahoma,Oklahoma City,Diesel,Individual,Manual,First Owner,15.4 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,7,Y
1151,1183,Hyundai i10 Magna 1.1L,2011,225000,80000.0,Central,Oklahoma,Muskogee,Petrol,Individual,Manual,Second Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5,Y
1152,1187,Mahindra Verito 1.5 D4 BSIV,2012,260000,70000.0,Central,Oklahoma,Muskogee,Diesel,Individual,Manual,Second Owner,21.03 kmpl,1461 CC,65 bhp,160Nm@ 2000rpm,5,Y
1153,1188,Chevrolet Spark 1.0 E,2009,90000,50000.0,Central,Oklahoma,Moore,Petrol,Individual,Manual,Second Owner,16.0 kmpl,995 CC,63 bhp,"9.2@ 4,200(kgm@ rpm)",5,Y
1154,1189,Ford Figo Diesel ZXI,2012,280000,60000.0,South,Tennessee,Collierville,Diesel,Individual,Manual,First Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5,Y
1155,1190,Mahindra Verito 1.5 D4 BSIII,2014,350000,106000.0,South,Tennessee,Collierville,Diesel,Individual,Manual,Second Owner,20.8 kmpl,1461 CC,65 bhp,160Nm@ 2000rpm,5,Y
1156,1191,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2006,229999,80000.0,South,Tennessee,Collierville,Diesel,Individual,Manual,Second Owner,10.5 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,7,Y
1157,1192,Mahindra Bolero 2011-2019 DI NON AC BS III White,2016,550000,80000.0,South,Tennessee,Columbia,Diesel,Individual,Manual,Second Owner,15.96 kmpl,2523 CC,63 bhp,180Nm@ 1440-1500rpm,9,Y
